pID;Name;Surname;Salary;Domain;State;Role;Gender;Ethnicity;FamSituation;Performance;Rating
3704;Addisyn;Aguilar;Zone C;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;5
3705;Marcos;Gallagher;Zone A;Production       ;MA;MANAGER;Female;White;Single;Exceeds;3
3706;Mareli;Parker;Zone B;Production       ;MA;CLERK;Male;White;Divorced;Exceeds;3
3707;Joshua;Mitchell;Zone B;Production       ;MA;MANAGER;Male;Asian;Divorced;Exceeds;3
3708;Case;Gaines;Zone C;Production       ;MA;CLERK;Male;Black;Married;Exceeds;4
3709;Jacey;Reyes;Zone C;Production       ;MA;CLERK;Male;Black;Divorced;Exceeds;5
3710;Dean;Middleton;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Exceeds;1
3711;Marlene;Bates;Zone A;Production       ;MA;MANAGER;Female;Black;Single;Needs Improvement;1
3712;Kyra;Ray;Zone C;Production       ;MA;CLERK;Male;Asian;Married;Needs Improvement;5
3713;Melanie;Kennedy;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Widowed;Fully Meets;3
3714;Aleena;Mercer;Zone B;Production       ;MA;CLERK;Male;White;Married;Fully Meets;4
3715;Jake;White;Zone A;Production       ;MA;MANAGER;Male;Black;Widowed;Fully Meets;4
3716;Chaim;Chase;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;1
3717;Keshawn;Le;Zone B;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;2
3718;Dalton;Frazier;Zone C;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;4
3719;Cannon;Hester;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;3
3720;Crystal;Brandt;Zone B;Production       ;MA;CLERK;Female;White;Single;Fully Meets;3
3721;Johnny;Goodman;Zone B;Production       ;MA;CLERK;Male;Black;Widowed;Fully Meets;2
3722;Nehemiah;Hancock;Zone B;Production       ;MA;CLERK;Male;White;Married;Fully Meets;2
3723;Elliana;Villanueva;Zone A;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;3
3724;Essence;Schwartz;Zone C;Production       ;MA;CLERK;Male;Asian;Divorced;Fully Meets;4
3725;Ryker;Cox;Zone B;Production       ;MA;CLERK;Male;Asian;Widowed;Fully Meets;1
3726;Averi;Stevenson;Zone A;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;4
3727;Katherine;Russo;Zone C;Production       ;MA;MANAGER;Female;Other;Divorced;Fully Meets;3
3728;Aydan;Robbins;Zone A;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;5
3729;Heaven;Walls;Zone B;Production       ;MA;MANAGER;Male;Other;Divorced;Fully Meets;3
3730;Bobby;Chung;Zone B;Production       ;MA;CLERK;Male;Black;Widowed;Fully Meets;4
3731;Maximus;Fields;Zone B;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3732;Orion;Ochoa;Zone B;Production       ;MA;CLERK;Male;Black;Widowed;Fully Meets;5
3733;Halle;Boyd;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;3
3734;Lindsey;Rocha;Zone C;Production       ;MA;CLERK;Male;White;Divorced;Fully Meets;3
3735;Chace;Gray;Zone C;Production       ;MA;MANAGER;Male;White;Married;Fully Meets;1
3736;Carsen;Wheeler;Zone A;Production       ;MA;CLERK;Male;Other;Married;Fully Meets;2
3737;Arielle;Escobar;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Divorced;Fully Meets;5
3738;Kaitlynn;Blair;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;3
3739;Amir;Melendez;Zone B;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;3
3740;Monique;Buckley;Zone C;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;4
3741;Clark;Blanchard;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;1
3742;Gabriel;Pearson;Zone A;Production       ;MA;MANAGER;Female;Asian;Married;Fully Meets;2
3743;Mercedes;Cook;Zone A;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;2
3744;Skyler;Blankenship;Zone B;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;5
3745;Jordan;Davis;Zone C;Production       ;MA;CLERK;Male;Asian;Single;Fully Meets;4
3746;Bridget;Wu;Zone B;Production       ;MA;CLERK;Male;Black;Widowed;Fully Meets;3
3747;Gabriel;Kirk;Zone C;Production       ;MA;CLERK;Male;Black;Widowed;Fully Meets;2
3748;Aron;Ali;Zone C;Production       ;MA;CLERK;Male;Other;Married;Fully Meets;1
3749;Kayden;Soto;Zone A;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;4
3750;Micaela;Conner;Zone C;Production       ;MA;CLERK;Male;Black;Single;Fully Meets;1
3751;Arthur;Mitchell;Zone A;Production       ;MA;CLERK;Male;Other;Single;Fully Meets;3
3752;Deven;Morse;Zone A;Production       ;MA;CLERK;Male;White;Divorced;Fully Meets;2
3753;George;Villegas;Zone B;Production       ;MA;CLERK;Male;White;Single;Fully Meets;4
3754;Arielle;Potts;Zone C;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;1
3755;Maxwell;Howell;Zone C;Production       ;MA;MANAGER;Female;Black;Married;Fully Meets;4
3756;Junior;Bridges;Zone A;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
3757;Salvatore;Noble;Zone B;Production       ;MA;CLERK;Male;Asian;Single;Fully Meets;2
3758;Heath;Hodges;Zone A;Production       ;MA;CLERK;Male;Other;Divorced;Fully Meets;3
3759;Gabriella;Warner;Zone B;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;1
3760;Ryan;Tate;Zone A;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3761;Hazel;Vincent;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;1
3762;Gavyn;Riggs;Zone B;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;2
3763;Giancarlo;Cross;Zone B;Production       ;MA;CLERK;Female;White;Widowed;Fully Meets;3
3764;Cristal;Bradshaw;Zone B;Production       ;MA;MANAGER;Female;Black;Single;Fully Meets;3
3765;Guadalupe;Burke;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;3
3766;Elisa;Henry;Zone A;Production       ;MA;MANAGER;Female;Black;Widowed;Fully Meets;3
3767;Kale;Fischer;Zone B;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;2
3768;Morgan;Blackwell;Zone B;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;4
3769;Ivan;Wright;Zone A;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;3
3770;Nayeli;Hood;Zone B;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;3
3771;Marilyn;Smith;Zone B;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;3
3772;Zoie;Rowland;Zone A;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;3
3773;Ann;Nguyen;Zone A;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;3
3774;Ramiro;Savage;Zone B;Production       ;MA;CLERK;Male;Black;Single;Fully Meets;3
3775;Karma;Koch;Zone B;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3776;Jacqueline;Hendrix;Zone A;Production       ;MA;MANAGER;Male;Black;Married;Fully Meets;3
3777;Kaitlin;Barker;Zone C;Production       ;MA;CLERK;Male;Black;Single;Fully Meets;3
3778;Semaj;Griffith;Zone A;Production       ;MA;CLERK;Male;Other;Married;Fully Meets;3
3779;Damian;Burke;Zone B;Production       ;MA;CLERK;Female;Other;Divorced;Fully Meets;3
3780;Jessie;Smith;Zone C;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;3
3781;Hezekiah;Cummings;Zone B;Production       ;MA;CLERK;Male;Black;Single;Fully Meets;3
3782;Brody;House;Zone B;Production       ;MA;CLERK;Male;Asian;Widowed;Fully Meets;3
3783;Aaliyah;Watts;Zone A;Production       ;MA;CLERK;Male;Asian;Divorced;Fully Meets;3
3784;Ashton;Larsen;Zone A;Production       ;MA;MANAGER;Female;White;Single;Fully Meets;3
3785;Joshua;Gibson;Zone C;Production       ;MA;MANAGER;Female;Black;Divorced;Fully Meets;3
3786;Kyleigh;Bauer;Zone A;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;3
3787;Ramon;Schultz;Zone C;Production       ;MA;MANAGER;Female;White;Widowed;Fully Meets;3
3788;Maxim;Houston;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;3
3789;Deanna;Sellers;Zone A;Production       ;MA;CLERK;Female;Other;Widowed;Fully Meets;3
3790;Frankie;Figueroa;Zone A;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;3
3791;Bentley;Rush;Zone B;Production       ;MA;MANAGER;Female;Asian;Divorced;Fully Meets;3
3792;Alexia;Pham;Zone C;Production       ;MA;CLERK;Male;White;Married;Fully Meets;3
3793;Roselyn;Roberts;Zone B;Production       ;MA;MANAGER;Male;Asian;Married;Fully Meets;3
3794;Ayden;Chambers;Zone A;Production       ;MA;CLERK;Male;Asian;Widowed;Fully Meets;5
3795;Kaitlynn;Serrano;Zone A;Production       ;MA;MANAGER;Male;White;Divorced;Exceeds;3
3796;Jefferson;White;Zone A;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;3
3797;Maria;Grant;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;3
3798;Bryanna;Ibarra;Zone C;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3799;Sophie;Zavala;Zone A;Production       ;MA;MANAGER;Male;Hispanic;Single;Exceeds;3
3800;Amya;Grant;Zone C;Production       ;MA;MANAGER;Male;Other;Married;Fully Meets;3
3801;Jaydan;Neal;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;3
3802;Amiyah;Ramirez;Zone A;Production       ;MA;MANAGER;Male;White;Divorced;Fully Meets;3
3803;Kai;Holt;Zone B;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;3
3804;Brendon;Wilson;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;3
3805;Nancy;Short;Zone B;Production       ;MA;CLERK;Male;Other;Divorced;Fully Meets;3
3806;Isabella;Wilkins;Zone C;Production       ;MA;CLERK;Male;Other;Married;Fully Meets;3
3807;Mayra;Moss;Zone C;Production       ;MA;MANAGER;Male;Asian;Single;Fully Meets;3
3808;Maria;Gonzalez;Zone B;IT/IS;MA;MANAGER;Female;White;Widowed;Fully Meets;3
3809;Jumil;Turpin;Zone B;IT/IS;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3810;Ann;Daniele;Zone A;IT/IS;CT;MANAGER;Female;Black;Single;Fully Meets;3
3811;Joe;South;Zone B;IT/IS;CT;CLERK;Male;Hispanic;Widowed;Fully Meets;3
3812;Sarah;Warfield;Zone B;IT/IS;MA;MANAGER;Female;Hispanic;Single;Fully Meets;3
3813;Alejandro;Bacong;Zone A;IT/IS;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;3
3814;Jyoti;Lajiri;Zone C;IT/IS;MA;MANAGER;Male;Black;Widowed;Fully Meets;3
3815;Neville;Tredinnick;Zone C;IT/IS;MA;MANAGER;Male;White;Divorced;Fully Meets;3
3816;Anthony;Cisco;Zone A;IT/IS;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3817;Linda;Dolan;Zone A;IT/IS;MA;CLERK;Female;Black;Single;Needs Improvement;3
3818;Carlos;Merlos;Zone A;IT/IS;MA;CLERK;Male;Asian;Single;Fully Meets;3
3819;Tanya;Morway;Zone B;IT/IS;MA;CLERK;Female;Asian;Single;Fully Meets;3
3820;Anita;Shepard;Zone C;IT/IS;MA;CLERK;Female;Other;Divorced;Fully Meets;3
3821;Jeremiah;Semizoglou;Zone A;IT/IS;MA;MANAGER;Male;White;Single;Fully Meets;3
3822;Katrina;Lambert;Zone B;MANAGER Office;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;3
3823;Alexzander;Pope;Zone A;MANAGER Office;MA;MANAGER;Male;White;Single;Needs Improvement;3
3824;Derek;Holmes;Zone C;IT/IS;MA;MANAGER;Male;Black;Single;Fully Meets;3
3825;Danika;Deleon;Zone A;IT/IS;MA;CLERK;Male;Black;Married;Fully Meets;3
3826;Sabrina;Durham;Zone B;IT/IS;MA;CLERK;Male;Asian;Divorced;Fully Meets;3
3827;Frankie;Carrillo;Zone B;IT/IS;MA;CLERK;Male;Asian;Widowed;Fully Meets;3
3828;Quintin;Solomon;Zone A;IT/IS;MA;CLERK;Male;Black;Divorced;Fully Meets;3
3829;Jaqueline;Pittman;Zone C;IT/IS;MA;MANAGER;Male;Other;Married;Exceeds;3
3830;Mariana;Glass;Zone C;IT/IS;CT;CLERK;Male;White;Widowed;PIP;3
3831;Payton;Cross;Zone C;IT/IS;CT;CLERK;Female;Hispanic;Divorced;Needs Improvement;3
3832;Sloane;Rasmussen;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Widowed;PIP;3
3833;Elise;Vazquez;Zone A;MANAGER Office;MA;CLERK;Male;Asian;Single;PIP;3
3834;Monique;Pierce;Zone C;MANAGER Office;MA;CLERK;Male;Hispanic;Married;Fully Meets;3
3835;Axel;Higgins;Zone B;IT/IS;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;3
3836;Marcos;Petty;Zone A;IT/IS;MA;CLERK;Male;Black;Single;Fully Meets;3
3837;Mia;Cowan;Zone A;IT/IS;MA;MANAGER;Male;Other;Single;PIP;3
3838;Tanya;Leonard;Zone A;IT/IS;MA;CLERK;Female;Asian;Single;PIP;3
3839;Dereon;Page;Zone B;IT/IS;MA;CLERK;Male;Hispanic;Divorced;PIP;3
3840;Meadow;Boyer;Zone B;IT/IS;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3841;Paris;Simpson;Zone C;IT/IS;CT;CLERK;Male;Asian;Single;Fully Meets;3
3842;Kyla;Durham;Zone B;IT/IS;MA;CLERK;Female;White;Divorced;Fully Meets;3
3843;Cassidy;Maddox;Zone C;IT/IS;MA;CLERK;Female;Asian;Single;Fully Meets;3
3844;Edgar;Underwood;Zone C;MANAGER Office;MA;CLERK;Male;White;Single;PIP;3
3845;Jaiden;Underwood;Zone A;MANAGER Office;MA;CLERK;Male;Hispanic;Single;PIP;3
3846;Eugene;Potts;Zone C;IT/IS;MA;CLERK;Male;Asian;Single;Fully Meets;3
3847;Gilbert;Klein;Zone B;IT/IS;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3848;Nathaly;Huffman;Zone C;IT/IS;MA;CLERK;Male;Asian;Married;Fully Meets;3
3849;Nancy;Clay;Zone A;IT/IS;MA;CLERK;Female;White;Widowed;Fully Meets;3
3850;Kylie;Cantrell;Zone B;IT/IS;MA;MANAGER;Male;Hispanic;Single;Fully Meets;3
3851;Vance;Marquez;Zone C;IT/IS;CT;MANAGER;Male;Black;Married;PIP;3
3852;Dante;Wyatt;Zone A;IT/IS;CT;CLERK;Female;White;Widowed;PIP;3
3853;Rey;Monroe;Zone A;IT/IS;MA;CLERK;Female;Asian;Single;Fully Meets;3
3854;Jayden;Mckee;Zone B;MANAGER Office;MA;MANAGER;Male;Black;Single;Fully Meets;3
3855;Brady;Yoder;Zone B;MANAGER Office;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3856;Darwin;Allen;Zone C;MANAGER Office;MA;CLERK;Male;Other;Divorced;PIP;3
3857;Jasper;Harrison;Zone B;IT/IS;MA;CLERK;Male;Black;Widowed;PIP;3
3858;Bailey;Humphrey;Zone B;IT/IS;MA;CLERK;Male;Other;Married;Fully Meets;3
3859;Clare;English;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Married;PIP;3
3860;Amy;Sherman;Zone B;IT/IS;MA;CLERK;Female;Asian;Single;Fully Meets;3
3861;Lizbeth;Hunt;Zone C;IT/IS;MA;CLERK;Male;Other;Widowed;PIP;3
3862;Eden;Armstrong;Zone B;IT/IS;CT;CLERK;Male;White;Married;PIP;3
3863;Eugene;Mueller;Zone A;IT/IS;MA;CLERK;Female;Other;Single;PIP;3
3864;Tiffany;Washington;Zone A;IT/IS;MA;CLERK;Female;Other;Married;Needs Improvement;3
3865;Sloane;Moss;Zone C;Production       ;MA;MANAGER;Male;Asian;Single;Needs Improvement;3
3866;Kaeden;Vargas;Zone A;MANAGER Office;MA;CLERK;Male;Other;Divorced;Fully Meets;3
3867;Lena;Sandoval;Zone B;MANAGER Office;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3868;Adrien;Olsen;Zone A;IT/IS;MA;MANAGER;Male;Hispanic;Widowed;Fully Meets;3
3869;Damari;Brewer;Zone A;IT/IS;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;3
3870;Annalise;Gross;Zone B;IT/IS;MA;CLERK;Male;Asian;Single;Fully Meets;3
3871;Kamari;Mcgrath;Zone B;IT/IS;MA;CLERK;Female;White;Widowed;Fully Meets;3
3872;Lorena;Rice;Zone B;IT/IS;MA;MANAGER;Female;Asian;Single;Fully Meets;3
3873;Eliezer;Stokes;Zone B;IT/IS;MA;MANAGER;Male;Hispanic;Widowed;Fully Meets;3
3874;Aspen;Reyes;Zone C;IT/IS;CT;CLERK;Male;Hispanic;Married;Fully Meets;3
3875;Rudy;Richardson;Zone A;IT/IS;CT;CLERK;Male;Asian;Divorced;Fully Meets;3
3876;Alana;Castro;Zone C;IT/IS;MA;CLERK;Female;Hispanic;Single;PIP;3
3877;Oscar;Lopez;Zone A;MANAGER Office;MA;CLERK;Male;Asian;Single;PIP;3
3878;Carter;Cook;Zone B;MANAGER Office;MA;CLERK;Male;Other;Divorced;Fully Meets;3
3879;Liam;Hanna;Zone C;IT/IS;MA;CLERK;Male;Hispanic;Married;Fully Meets;3
3880;Zara;Pitts;Zone B;IT/IS;MA;CLERK;Male;Black;Single;Fully Meets;3
3881;Abby;Woodward;Zone B;IT/IS;MA;CLERK;Male;Other;Divorced;Fully Meets;3
3882;Litzy;Esparza;Zone C;IT/IS;MA;CLERK;Female;Asian;Married;Fully Meets;3
3883;Noemi;Brewer;Zone B;IT/IS;MA;MANAGER;Female;White;Widowed;Fully Meets;3
3884;Gilberto;Macdonald;Zone B;IT/IS;MA;CLERK;Female;Black;Widowed;Fully Meets;3
3885;Armando;Macias;Zone B;IT/IS;CT;CLERK;Female;Black;Single;Fully Meets;3
3886;Britney;Kelly;Zone B;IT/IS;CT;CLERK;Male;Other;Single;Fully Meets;3
3887;Emanuel;Haas;Zone B;IT/IS;CT;CLERK;Male;White;Divorced;Exceeds;3
3888;Karlie;Drake;Zone B;IT/IS;MA;CLERK;Female;Other;Divorced;Fully Meets;3
3889;Myla;Mullen;Zone B;MANAGER Office;MA;CLERK;Male;Black;Single;Fully Meets;3
3890;Alan;Holland;Zone B;IT/IS;MA;CLERK;Male;Asian;Divorced;Fully Meets;3
3891;Brooklynn;Greene;Zone C;IT/IS;MA;CLERK;Male;Other;Single;Fully Meets;3
3892;Maxwell;Mcpherson;Zone A;IT/IS;MA;MANAGER;Male;Hispanic;Divorced;Fully Meets;3
3893;Lukas;Freeman;Zone B;IT/IS;MA;CLERK;Female;Asian;Married;Fully Meets;3
3894;Yesenia;Nielsen;Zone A;IT/IS;MA;CLERK;Female;Black;Married;Fully Meets;3
3895;Myah;Marsh;Zone C;IT/IS;MA;CLERK;Female;Other;Single;Fully Meets;3
3896;Korbin;Gilbert;Zone B;IT/IS;MA;MANAGER;Female;Other;Widowed;Fully Meets;3
3897;Jenna;Maddox;Zone A;IT/IS;CT;MANAGER;Female;Black;Married;Fully Meets;3
3898;Anaya;Preston;Zone C;IT/IS;CT;CLERK;Male;Asian;Single;Fully Meets;3
3899;Eugene;Pena;Zone B;IT/IS;CT;CLERK;Female;Other;Divorced;Fully Meets;3
3900;Abel;Baker;Zone C;IT/IS;MA;CLERK;Female;Asian;Single;Fully Meets;3
3901;Deven;Merritt;Zone A;MANAGER Office;MA;MANAGER;Male;Hispanic;Single;Fully Meets;3
3902;Hadassah;Moran;Zone B;MANAGER Office;MA;CLERK;Male;Black;Single;Fully Meets;3
3903;Hezekiah;Thompson;Zone A;IT/IS;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3904;Quintin;Fry;Zone A;IT/IS;MA;CLERK;Male;Asian;Widowed;Fully Meets;3
3905;Alayna;Hess;Zone A;IT/IS;MA;CLERK;Female;Black;Widowed;Fully Meets;3
3906;Amaris;Miller;Zone C;IT/IS;MA;CLERK;Female;Other;Married;Fully Meets;3
3907;Barrett;Wilcox;Zone A;IT/IS;MA;MANAGER;Female;White;Married;Fully Meets;3
3908;Kimberly;Watson;Zone C;IT/IS;MA;CLERK;Female;Black;Married;Needs Improvement;3
3909;Rebecca;Park;Zone C;IT/IS;MA;MANAGER;Female;Other;Married;Needs Improvement;3
3910;Caleb;Schneider;Zone A;IT/IS;MA;CLERK;Female;White;Widowed;Needs Improvement;3
3911;Vanessa;James;Zone A;IT/IS;CT;CLERK;Male;White;Widowed;Fully Meets;3
3912;Maribel;Copeland;Zone C;IT/IS;CT;CLERK;Male;Hispanic;Widowed;Needs Improvement;3
3913;Henry;Zimmerman;Zone A;IT/IS;MA;CLERK;Female;White;Married;Fully Meets;3
3914;Nathanial;Booth;Zone C;MANAGER Office;MA;MANAGER;Male;Other;Single;Exceeds;3
3915;Rhys;Barry;Zone B;IT/IS;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3916;Jonas;Rowland;Zone C;IT/IS;MA;MANAGER;Male;Other;Widowed;Fully Meets;3
3917;Chris;Vincent;Zone C;IT/IS;MA;CLERK;Female;Black;Widowed;Exceeds;3
3918;Myah;Waller;Zone A;IT/IS;MA;CLERK;Female;Asian;Widowed;Fully Meets;3
3919;Yaritza;Sherman;Zone C;IT/IS;MA;CLERK;Female;Asian;Divorced;Fully Meets;3
3920;Haley;Weaver;Zone A;IT/IS;MA;CLERK;Female;Other;Divorced;Fully Meets;3
3921;Alessandra;Lee;Zone A;IT/IS;MA;CLERK;Female;Other;Married;Fully Meets;3
3922;Kaitlin;Hickman;Zone A;IT/IS;MA;CLERK;Female;White;Widowed;Fully Meets;3
3923;Giancarlo;Juarez;Zone C;IT/IS;MA;CLERK;Female;Hispanic;Single;Exceeds;3
3924;Walter;Zuniga;Zone B;IT/IS;CT;CLERK;Male;Other;Widowed;Fully Meets;3
3925;Anna;Jordan;Zone C;IT/IS;MA;MANAGER;Male;Hispanic;Widowed;Fully Meets;3
3926;Jeffery;Gamble;Zone C;IT/IS;MA;MANAGER;Female;Hispanic;Single;Needs Improvement;3
3927;Misael;Hunter;Zone C;MANAGER Office;MA;CLERK;Male;Other;Single;Fully Meets;3
3928;Audrina;Yu;Zone A;IT/IS;MA;CLERK;Male;White;Widowed;Fully Meets;3
3929;Jeramiah;Foster;Zone C;IT/IS;MA;CLERK;Female;Asian;Married;Fully Meets;3
3930;Bruce;Wallace;Zone A;IT/IS;MA;CLERK;Female;Asian;Married;Fully Meets;3
3931;Giovani;Nelson;Zone A;IT/IS;MA;CLERK;Male;Black;Widowed;Fully Meets;3
3932;Ari;Anthony;Zone B;IT/IS;MA;CLERK;Female;Black;Single;Fully Meets;3
3933;Laylah;Branch;Zone A;IT/IS;MA;CLERK;Female;White;Married;Fully Meets;3
3934;Alanna;Mullins;Zone C;IT/IS;MA;MANAGER;Female;Asian;Widowed;Fully Meets;3
3935;Arjun;Tyler;Zone C;IT/IS;MA;CLERK;Male;White;Widowed;Fully Meets;3
3936;Donald;Favis;Zone B;IT/IS;CT;MANAGER;Male;Other;Widowed;Fully Meets;3
3937;Daniff;Hernandez;Zone C;IT/IS;MA;CLERK;Male;White;Widowed;Fully Meets;3
3938;Lori;Roby;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
3939;Thomas;Murray;Zone A;IT/IS;TX;CLERK;Male;Black;Married;Fully Meets;3
3940;Karthikeyan;Ait Sidi;Zone B;IT/IS;MA;CLERK;Male;Other;Divorced;Fully Meets;3
3941;Ivan;Rogers;Zone B;IT/IS;MA;CLERK;Male;White;Married;Fully Meets;3
3942;Bianca;Roehrich;Zone B;IT/IS;MA;CLERK;Female;Asian;Married;PIP;3
3943;Jason;Salter;Zone A;IT/IS;MA;MANAGER;Male;Black;Single;Fully Meets;3
3944;Julia;Zhou;Zone A;IT/IS;MA;MANAGER;Female;White;Single;Fully Meets;3
3945;Thelma;Petrowsky;Zone C;IT/IS;MA;CLERK;Female;Black;Single;PIP;3
3946;Jayne;Horton;Zone A;IT/IS;MA;CLERK;Female;White;Married;Fully Meets;3
3947;Renee;Becker;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
3948;Randall;Pearson;Zone C;IT/IS;MA;CLERK;Male;Hispanic;Married;Fully Meets;3
3949;Claudia N;Carr;Zone A;IT/IS;MA;CLERK;Female;White;Single;Fully Meets;3
3950;Noelle;Johnson;Zone A;IT/IS;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;3
3951;Taisha;Goble;Zone A;IT/IS;MA;CLERK;Female;Asian;Divorced;Fully Meets;3
3952;Kramer;Simard;Zone A;IT/IS;MA;CLERK;Male;Black;Single;Fully Meets;3
3953;Mark;Griffith;Zone B;IT/IS;MA;CLERK;Female;White;Married;Fully Meets;3
3954;Denisse;Hayes;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
3955;Draven;Giles;Zone C;IT/IS;MA;MANAGER;Female;Hispanic;Married;Fully Meets;3
3956;Aliana;Shaw;Zone A;IT/IS;TX;CLERK;Female;Black;Widowed;Fully Meets;3
3957;Makaila;Nixon;Zone C;IT/IS;TX;MANAGER;Female;Other;Divorced;Fully Meets;3
3958;Mohammed;Orr;Zone C;IT/IS;TX;CLERK;Female;Hispanic;Married;PIP;3
3959;Braylen;Mendoza;Zone A;IT/IS;TX;CLERK;Male;Hispanic;Single;Fully Meets;3
3960;Andreas;Torres;Zone A;IT/IS;TX;CLERK;Male;White;Married;Fully Meets;3
3961;Maddison;Perez;Zone A;IT/IS;MA;CLERK;Male;Black;Divorced;Fully Meets;3
3962;Charlize;Wagner;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;3
3963;Micah;Pace;Zone B;IT/IS;MA;CLERK;Female;Black;Widowed;Fully Meets;3
3964;Marlee;Stevens;Zone A;IT/IS;MA;CLERK;Male;Black;Single;Exceeds;3
3965;Precious;Roth;Zone B;IT/IS;MA;CLERK;Female;Other;Married;Fully Meets;3
3966;Konner;Villegas;Zone A;Software CLERKing;MA;CLERK;Female;Black;Single;Fully Meets;3
3967;Anastasia;Gillespie;Zone A;IT/IS;MA;MANAGER;Female;Black;Married;Fully Meets;3
3968;Emely;Rice;Zone B;IT/IS;MA;CLERK;Female;Other;Married;Fully Meets;3
3969;Lewis;Nixon;Zone A;IT/IS;MA;CLERK;Female;Asian;Divorced;Exceeds;3
3970;Macy;Webster;Zone B;IT/IS;MA;CLERK;Female;Other;Married;Exceeds;3
3971;Ciara;Acevedo;Zone A;IT/IS;TX;CLERK;Female;Other;Widowed;Fully Meets;3
